Tag	p.value	HR	Low 95%CI	High 95%CI
ITM2A	0.0194432867638333	0.783764231798461	0.638909433102165	0.961460794316375
CTSL	0.0491973874508956	1.25341040558738	1.00079418302269	1.5697909435182
CLSPN	0.21338712873392	1.16591068873659	0.915498571968042	1.48481688091336
CD52	9.58552782420493e-05	1.5963222964878	1.26201234620314	2.01919171546194
NA.38	NA	NA	NA	NA
NOP14	0.281715269587406	1.13170034049735	0.903443975872767	1.41762598997304
SH3BGRL3	3.66646548074198e-05	1.62848280233954	1.29186796565885	2.05280749117666
CDC6	0.434514304518853	1.09941901417685	0.866815206233651	1.39444042979534
RPS26	0.684207436083816	1.05178470167428	0.824640424613264	1.34149506337246
NECAB1	0.513889477906842	1.07721753476037	0.861618070085622	1.3467656465003
MCM10	0.301002571377554	1.13758441257655	0.891035610173656	1.45235306082202
TPRKB	0.721443444108952	1.03930175767976	0.840828190067703	1.28462408405844
TMEM14B	0.441074952405655	1.0890806795122	0.876543645071564	1.35315193163018
HNRNPM	0.720857086175647	1.03895085907642	0.842493949514129	1.28121856328837
CCT5	0.257199002156677	1.14325675650395	0.906911134562343	1.44119524116625
ALOX5	0.837472134529832	0.977947885821974	0.790285368720245	1.21017306562615
MIDN	0.162841623188861	1.16573730182006	0.939866125831722	1.44589045131522
NA.39	NA	NA	NA	NA
NA.40	NA	NA	NA	NA
HNRNPR	0.826189740141732	1.02534597023732	0.820061022042193	1.28201966734594
SLA	0.00979375421030152	1.37439435455326	1.07972821518738	1.74947715106256
SLC16A1	0.387249771846174	1.09900242214478	0.887279378825419	1.36124692256343
RIOK3	0.605911359681175	1.06179387442742	0.845500666016653	1.33341850229764
MCEMP1	0.384129875100618	1.09799508134843	0.889543762267749	1.35529385939582
TFDP1	0.165237010916964	1.18423037277465	0.932640020562021	1.50369011074269
NA.41	NA	NA	NA	NA
NA.42	NA	NA	NA	NA
GABARAPL1	0.429909476370636	0.915771654501004	0.736044395114383	1.13938470118665
SRP9	0.827720969038248	1.02376970405599	0.828550953923338	1.26498485335141
NA.43	NA	NA	NA	NA
SLC25A3	0.0967935573645316	1.21607164885575	0.965348435782817	1.53191345252611
PCOLCE2	0.535828114603178	1.06688173373922	0.869180275772602	1.3095518450124
TOB1	0.593912531773739	1.06167230244732	0.852018088784467	1.3229156664876
SNX10	0.0670714708350237	1.23211720278349	0.985429075044516	1.54056018828797
TRMT10C	0.759267912557398	1.03533608748507	0.829130780469157	1.29282477420793
EMP1	0.357229897230402	1.1041618669364	0.894172535930289	1.36346552752043
NA.44	NA	NA	NA	NA
TOP2B	0.0430955314788321	0.802219980051055	0.647976390619742	0.993179544362104
MKI67	0.754324913150227	0.962925635881254	0.760035055894527	1.21997764845993
SGMS2	0.00824761550653658	1.3355120327913	1.0775259450892	1.65526630505654
TOMM5	0.255705064978043	0.873558237627705	0.691918732708165	1.10288095762408
LRRCC1	0.276809898467498	1.12468233841509	0.910042403049109	1.38994662018466
GPATCH4	0.132418598520357	1.18858786416386	0.949060825600751	1.48856751087936
RBBP7	0.0845102509493757	1.24401124936577	0.970710784122991	1.59425857202849
TIMM8B	0.0366170504287872	1.26061899217064	1.01451511346164	1.56642342961153
PSMA2	0.0162685046932974	0.729963152473397	0.564673176874911	0.94363647113158
DDIT3	0.309830048358687	1.12166289519878	0.898737916540231	1.3998826880577
MRPS28	0.572773802174961	1.06653320981512	0.852619470764575	1.3341157768993
POLA1	0.799145272676868	1.03122177255226	0.813777757712199	1.30676752234595
NUDT21	0.498366562200946	1.08267075854842	0.860272361841247	1.3625637918984
BRIX1	0.991819294936646	0.998854979522372	0.802398781363233	1.24341074947993
EIF2S1	0.292601149850427	1.13027775728487	0.899782338006614	1.41981872131782
PDZD8	0.0897758407656152	0.824760404592916	0.660185634190109	1.03036129499963
TMPO	0.575432192833139	0.938646835122166	0.752096662812094	1.1714689409611
ACTL6A	0.406841933204441	0.907541966184455	0.721620364298101	1.14136526785392
BCCIP	0.458526789451525	1.09374753622583	0.863015438037843	1.38616717647596
GALNT1	0.0017823735756865	0.716142374602092	0.58081236618558	0.88300444439376
HADH	0.158277065935297	1.16426604198334	0.942528621963319	1.4381689690144
TP53INP2	0.321437522301683	1.11270340930378	0.900946266011162	1.37423165374539
HPRT1	0.222077694994328	1.19499201323253	0.897800824449377	1.59055981326964
ADAM8	0.13039719075033	1.18086590562004	0.95201153544242	1.46473465408988
CALM1	0.0765666992583231	1.23074825021197	0.978085900945989	1.54867916400267
LRRC25	0.00522585454902231	1.36835544780602	1.09803119482001	1.70523081709654
FCAR	0.395980818033832	1.09676025062899	0.886119070749772	1.35747337696048
HDGF	0.415753222310302	1.09418385897103	0.880939539825684	1.35904708905407
GABARAP	0.719886457452763	0.959105412124986	0.763410171056923	1.20496585773004
BOLA3	0.536157769325894	1.07368421379976	0.857142390703758	1.34493148800668
MDM4	0.101647984842997	0.815411062321778	0.638650475855882	1.04109403451971
DHX9	0.571610897658533	1.06823788250701	0.84984455107385	1.34275400387181
MRPS35	0.517122702646138	1.07149131088104	0.869468953509929	1.32045385250258
NA.45	NA	NA	NA	NA
NDUFAF2	0.25753799181475	1.12541336058561	0.917249507408095	1.38081865616212
SVIP	0.122897753104145	1.19279987388712	0.953436529848693	1.49225616451985
PAK1IP1	0.982277479445122	1.00252447437247	0.802568656736859	1.25229824673471
BUB1	0.291065637368474	0.884444047585806	0.704156439852092	1.11089131482526
WDR26	0.784966842659467	0.967498430393282	0.763084518200281	1.22667042835717
CLEC11A	0.000344130805815721	0.681697658427682	0.552684052642359	0.840827042654872
HMOX1	0.0320825281236924	1.27606403579362	1.02108028646974	1.59472222216304
GNS	0.319069930076709	1.11566305852613	0.899561082610731	1.38367931230135
BIRC3	0.247312460769302	1.1454902538212	0.91002052294015	1.44188827451932
FANCI	0.775463821859355	1.03555879294573	0.814522406785518	1.31657767142261
EIF4A1	0.505568294938219	0.927951089259968	0.744594324802543	1.15645955841406
DDX60L	0.219089670095849	1.14510194949655	0.922567229402901	1.42131481907229
SMC3	0.975827713008003	0.996476943624708	0.793088267318285	1.25202495118635
PRAME	0.496315176682025	0.92592123904661	0.741775970128166	1.15578041813552
RAB24	0.138869492797557	1.18910478180705	0.945381415974582	1.4956610720539
CEBPZ	0.772056681421962	1.03549401090028	0.817827258864837	1.3110933085046
ATAD2	0.589623666781111	1.0727365358496	0.83116955952835	1.38451133364364
UQCRQ	0.328199207018039	1.1213499571365	0.891315544682474	1.41075260481178
SLBP	0.194585198371436	1.14900158277545	0.93148612817821	1.41731003531157
SRP72	0.86069649962167	0.980976825781637	0.79158585057806	1.21568056328683
POLE3	0.335886334054239	1.11207178231398	0.895724127204859	1.38067470938645
RRP1B	0.171059297104573	1.18133764950236	0.930557797272593	1.4997011966608
PSMC3	0.00688871717109714	1.40279313385905	1.09742551395354	1.79313179015937
DTYMK	0.596318600261411	1.06300476171757	0.847913572697048	1.33265837441424
IER2	0.699211968094421	1.0459430769464	0.832821655221023	1.31360287446147
HNRNPA3	0.121811594405971	0.843474766081487	0.679864665042599	1.04645779902628
TCEAL4	0.748652560893872	0.965058283311227	0.776369974429197	1.19960524088061
MAGOHB	0.297970240540265	0.887207510322868	0.708189415439293	1.11147829833779
RGS1	0.539921870467679	0.925255117395808	0.721732408423525	1.18616958622808
CD1D	0.016879158299106	1.31312212320278	1.0501699254065	1.64191495940731
TXN	0.173640034293424	1.15689613345579	0.937816641725044	1.42715388494604
FRMD3	0.873201001146058	0.982469507604931	0.790660625224483	1.22080991841402
DPPA4	0.0338010161419159	1.24123576215313	1.01668071555021	1.51538845350684
NA.46	NA	NA	NA	NA
FAM98B	0.355077879570609	1.10901002140473	0.890636400710755	1.38092629786367
KIF11	0.918279872537488	0.987758397394246	0.780664714480577	1.24978961329387
CD4	0.00766315575422503	1.37097497174421	1.08720316379293	1.72881429685301
UQCRHL	0.926920377697196	1.00982052855313	0.819502307926662	1.24433755710494
NACA2	0.656787048752351	0.953002606750368	0.770693751746178	1.17843691662899
MZT2B	0.213191524387297	1.15402899519099	0.920996794429125	1.44602340615856
DLGAP5	0.348230820203283	0.892318527195414	0.703288462352161	1.13215614445484
CHST15	0.0660163849346609	1.22168370754966	0.986837042194528	1.51241898862374
BIRC5	0.864933019954619	1.02116354363624	0.802221322083753	1.2998594703805
RNF213	0.282375835939315	1.1498316831693	0.891423872998948	1.48314728791373
PFDN5	0.159284366020786	1.16463782638998	0.941928585069731	1.44000435718592
NA.47	NA	NA	NA	NA
DOK2	0.000299486142371074	1.51653900072765	1.21009482108822	1.90058704545133
RETN	0.058892925919521	0.81694415543421	0.662347161819384	1.00762529315421
NA.48	NA	NA	NA	NA
IFNGR2	0.547145679921003	1.07029138056343	0.857941151700374	1.33520071515164
NA.49	NA	NA	NA	NA
PSIP1	0.87056049558249	1.01882206714776	0.814121755107418	1.27499160659363
NA.50	NA	NA	NA	NA
NA.51	NA	NA	NA	NA
MRPL51	0.0768497195513653	1.21958363633241	0.978831023655064	1.51955159783936
CST7	0.0857633307911208	0.834255971964609	0.678459523155092	1.02582837001393
PXMP2	0.764230939156203	0.963302018725157	0.754491389121962	1.22990241195445
XRCC6	0.0169852066003659	1.38843742595643	1.0604725289296	1.81782972515312
FEN1	0.0101112708524231	1.38369865646652	1.08034489707248	1.77223216131766
WDR76	0.490156046665757	1.08922561564647	0.854462189559167	1.38849027643051
TMEM107	0.306403052631137	1.1232753713922	0.898960686298494	1.40356255752581
NA.52	NA	NA	NA	NA
EIF3A	0.147097131170409	0.868013900943413	0.716845069416602	1.05106133023163
CENPK	0.49773540561986	0.9212839745819	0.726893692220867	1.16765927522112
RFC4	0.0497423258499201	1.28302898185819	1.00028063776636	1.64570152228875
UQCC2	0.00217646174314198	1.43568182212171	1.13926789426929	1.80921651943219
ODC1	0.328453299436977	1.11662765865909	0.894998247955138	1.39313940662035
FAM110A	0.0104570789904406	1.35855480663381	1.07449706030333	1.71770703784598
ADK	0.0832489657799261	1.23696141842174	0.972416945425579	1.57347479171528
MDH1	0.0562287642202633	1.25776818774896	0.99392779079381	1.59164561929577
MBOAT2	0.136656789963468	1.1739344486664	0.950456744000474	1.44995771608203
EIF5AL1	0.0726978984573458	1.20751612482998	0.982788490775995	1.48363071546871
NA.53	NA	NA	NA	NA
SRPK1	0.721207743345393	0.960173116412966	0.768077060393285	1.20031239184532
DNMT1	0.157373768681601	1.18437498719065	0.936746183035769	1.49746445268334
SRSF2	0.814036503881475	0.974203962407917	0.783567116873966	1.21122152772006
TTF2	0.912559193720824	1.01327036624938	0.800823013900249	1.28207708482143
ANAPC5	0.646874371698934	0.951869802151055	0.770768781572399	1.17552259757939
DPYSL2	0.0256568292986009	1.3313535006077	1.03542323644239	1.71186243576156
GMPS	0.595033533663302	1.06466489788824	0.845031415791044	1.34138367356943
UBL5	0.0461117388725546	1.22553155184738	1.00351459853534	1.49666739952318
NA.54	NA	NA	NA	NA
ATAD5	0.30266836331681	0.886445857296089	0.70487343717413	1.11479056590308
IRF2BP2	0.333486557475808	0.893363956204068	0.710856913330573	1.12272827805142
NSA2	0.536766431764265	0.930284554778235	0.739665419371081	1.17002813730942
CMTM6	0.559720759143493	0.934852036918145	0.745465893150812	1.17235186607417
TGOLN2	0.594308452227017	0.942803052313392	0.759085860579298	1.17098426095449
BMI1	0.212151689352632	1.13643560439646	0.929585922815936	1.38931308149302
RFC5	0.0590001881816347	1.27384182921237	0.990842109557222	1.63767061391471
PRDX3	0.323281454958537	1.12451104423115	0.890915550716742	1.41935460390216
XPO1	0.485922076916959	0.916543569127184	0.717296256198765	1.17113690033762
NA.55	NA	NA	NA	NA
LIG1	0.258461470725838	1.14291161956931	0.90655447637951	1.44089186494702
ESCO2	0.601622485052868	1.06411256415127	0.842694440878818	1.34370834107286
TBCA	0.527461704972041	0.930456983235695	0.744045329865139	1.1635718455608
HSPA9	0.772867255841781	0.969036974907157	0.7826765150222	1.19977109407784
DCAF13	0.61250261231815	0.9419979467687	0.747539150011952	1.18704168430812
CENPM	0.0704906843474187	1.24463249780112	0.981870303978539	1.57771352112969
LIMA1	0.0385472983723474	1.29611824632045	1.01376125827186	1.65711847314874
ZBTB43	0.104196102041855	1.19904377855437	0.963253042287336	1.49255275589473
HAUS1	0.984801629525903	0.997766018481924	0.792673740988179	1.25592280425008
LSM3	0.0433880579264926	1.23383385865528	1.00626008965566	1.51287525602364
PTX3	0.320740277078547	1.11685204354861	0.897959697307915	1.38910297524297
CCNA2	0.761369734987509	0.96518550131843	0.767872288013842	1.21320051067986
RAD51AP1	0.771312121533342	1.03488645091934	0.821237255026449	1.30411761003455
BUB3	0.284984082875407	1.14939280940499	0.890475366954234	1.4835939087575
PPP1R15B	0.989749262742004	1.00150912507768	0.795694298496548	1.26056015420627
DDX18	0.812627196979731	0.973577440080224	0.780209628118964	1.21486969356989
BUB1B	0.954583934312788	0.993108304994541	0.782773279036796	1.25996138583413
NDUFB11	0.175208751873553	1.15879886903464	0.936412569856705	1.43399913894944
SKA3	0.989367440339705	0.998386198929459	0.787292163590176	1.26608017748756
NDUFC2	0.430957527938088	0.919781287705867	0.746977254508342	1.13256141617149
TSN	0.673259262404942	0.952882795718238	0.76140379874683	1.19251522499655
HMMR	0.114393696522765	0.826796678988234	0.652908001042905	1.04699704597593
WEE1	0.130321892050393	1.20906103282982	0.945435186986171	1.54619650424423
SULT1A1	0.819393740491723	1.02672970136595	0.818682576818795	1.28764665270303
NA.56	NA	NA	NA	NA
C3AR1	0.25947075181445	1.13427033859523	0.911199171597883	1.41195167985152
PRDX4	0.00142689657470372	1.51614408132597	1.17398485991557	1.95802599660873
PPA2	0.687058270702198	1.04982337171817	0.828668202083001	1.33000048636513
TGFBI	0.971462554749691	1.00406102797555	0.804133745769579	1.25369511378297
FKBP3	0.319714858250883	1.13065598613335	0.887736435491467	1.44004786541338
WDR12	0.916480751369612	1.01222459522054	0.806589581662119	1.27028498069367
TOMM6	NA	NA	NA	NA
PTTG1	0.49260013431527	0.920797873530005	0.727453487434322	1.16552980849367
PDCD5	0.357708297237253	0.897589624041456	0.712995580021816	1.12997493359248
DEFB1	0.165955099319268	0.84995649418686	0.675314942557539	1.0697616719015
ORC6	0.46703049401081	1.09545771353679	0.8568290724339	1.40054491701416
PRPF19	0.00078976865692048	1.52632056801312	1.19235266034041	1.95383006540597
TIMM10	0.0486282702129106	1.23625953289714	1.00127782464578	1.52638717752461
RFC3	0.220315915221952	1.15660950205915	0.916529807685667	1.45957668701628
PPP1R14B	0.10386984131772	1.20065402316684	0.963186661498027	1.49666740723409
NUSAP1	0.850407816964342	1.02355295991887	0.803602124220175	1.3037056898964
LMNB1	0.18351342098548	0.848628491820029	0.666304838566457	1.08084209425549
IL1R2	0.000670470237208286	1.38249044005253	1.14712011381844	1.66615491596128
MTSS1	0.122395497491998	1.19329382183279	0.953616962151038	1.49320974955431
LUC7L3	0.928430500697755	1.01121557848004	0.792771061216685	1.28985150465933
NOL7	0.412676848030795	1.09313035604415	0.883379027598015	1.35268547019318
TBL1XR1	0.0618509405409481	0.801576235382133	0.63551581015968	1.01102828734969
NA.57	NA	NA	NA	NA
AMOTL1	0.541001379092829	1.07046092294344	0.860518272507796	1.33162377157836
MBD2	0.121342594247102	1.17776544949448	0.957539922589023	1.44864085694972
PNRC1	0.504395189948341	0.925618639763363	0.737701698934825	1.16140422004514
HSPA5	0.345130450554325	0.90885968304135	0.745304263030023	1.10830698874555
CD48	0.774629772386765	1.03423645774303	0.821378291620969	1.30225629461662
ITGA4	0.00314836504288451	0.694846738168742	0.545686210475118	0.884779531304934
TIMELESS	0.137021599233397	1.20393268401821	0.942673614673148	1.53759889434252
TRIM38	0.123687821696724	1.21168757271092	0.948905596322824	1.54724219095299
ANP32A	0.551006745206358	1.06465280299881	0.866505882107647	1.30811067107378
TPP1	0.164920824839661	1.16071872120349	0.940533354594157	1.43245100577387
CAND1	0.82789043940051	0.974160961786025	0.769369630511341	1.2334637888386
ASPM	0.193052626335915	0.849375672050023	0.664259310206021	1.08608042248843
GTF3C6	0.120048872566281	1.2024779104663	0.953054515475684	1.51717777071513
BACH1	0.293107645092994	0.883042483332258	0.700287761868311	1.11349086736751
PARK7	0.00384399702516757	1.41121144497516	1.11728671937288	1.78245897664182
PRC1	0.718090744729398	0.955265311354886	0.74510159652984	1.22470790470438
FAM111B	0.881661294979786	1.01743801884506	0.810320462415205	1.2774947322766
CTNNAL1	0.104958496982168	1.19698231924993	0.963135291818326	1.48760686558581
AAK1	0.100540537490033	0.839198495037217	0.680768472114963	1.03449872154744
NA.58	NA	NA	NA	NA
DNAJC8	0.000102676421503093	1.63615818705847	1.27622908318807	2.0975964647281
VBP1	0.788304109584681	1.03007423028167	0.829730668609109	1.27879197435118
MND1	0.288682043106333	0.881695483022422	0.698728470948649	1.11257370653109
NRIP1	0.0342995907619771	1.2703345756637	1.01785806199183	1.58543710010879
ACTR2	0.10941081337337	1.20791714743395	0.9585100230569	1.52222073840364
SORL1	0.00212482845980489	0.70410230981952	0.562901658361994	0.880722334582939
CENPW	0.184425460854884	1.17152287448435	0.927312064891104	1.48004743753791
CDKN2AIP	0.345087291792363	0.896868172793872	0.715482392206414	1.12423803594954
MRPS18C	0.693665163616223	0.954265219307676	0.755967605566153	1.20457821482754
ALDH1A1	0.150066002866501	1.16441795557846	0.946422669368209	1.43262542113307
ANGPT1	0.0746491727561104	1.25189858501377	0.977896665740022	1.60267451773492
MPZL1	0.186916946996073	0.864633089939674	0.69666021653876	1.07310617496275
CDK2	0.540086422600894	0.930726965237058	0.739750326149021	1.17100682919453
MAP3K8	0.972848339515752	0.996075077229038	0.79422119317433	1.24923077853332
NA.59	NA	NA	NA	NA
NABP1	0.909336213786465	0.985623525638927	0.768191587704469	1.26459824585665
NUP107	0.347518418352938	0.903215910879344	0.730392789508528	1.11693186650233
NINJ1	0.0110861047778919	1.33302145718132	1.06784166524624	1.66405401019454
VRK1	0.453413003939938	1.0901599933732	0.869927786806642	1.36614651144098
NA.60	NA	NA	NA	NA
PABPC4	0.317183170921358	1.11753533161133	0.898867776949159	1.38939814000062
NA.61	NA	NA	NA	NA
NEDD9	0.0461612227861745	1.28905543791417	1.00433289982078	1.65449516023284
NA.62	NA	NA	NA	NA
RRP15	0.403252730101249	0.914358334847462	0.741202195826346	1.12796638921574
CHP1	0.219553792001913	1.14742476310747	0.921252288260243	1.42912381740572
NA.63	NA	NA	NA	NA
NLRP3	0.0962973074947304	1.19752047044709	0.968333840763602	1.48095131737723
CKAP5	0.67095195491921	0.953560647140144	0.765726945607857	1.18747017195865
YWHAQ	0.553226105281519	1.0677204926426	0.859785025793323	1.32594429561861
TMEM106C	0.0150132349283775	1.32940099921165	1.05682554332655	1.67227886179018
SRGAP1	0.0185491178857126	1.27111062104039	1.04101402716774	1.5520657443181
C2	0.0969859502512312	1.19417492224587	0.968398815764967	1.47258931104169
TOMM22	0.222976423357804	1.13775319574866	0.92449733716127	1.40020125791934
DCAF7	0.429778610379971	1.09866775155583	0.8698073965191	1.38774495726221
XBP1	0.816149501844277	0.974972946864489	0.787409240473282	1.20721500111717
PTPN6	0.000216549172801679	1.53782119248405	1.22424466314128	1.93171683018409
NA.64	NA	NA	NA	NA
PSMD14	0.0847777917813085	1.2328760496449	0.971700945932142	1.56425015345632
TPI1	0.00229418285846411	1.4289897146325	1.13600688870623	1.79753452626599
RARA	0.0761292590334222	1.23772136619093	0.977839378340211	1.56667261951129
NA.65	NA	NA	NA	NA
EIF2AK1	0.901006659413812	1.01325757633272	0.823368295263752	1.24694006546218
THOC7	0.250385159697415	1.14923894137705	0.906566249781787	1.45687107224137
KCNE5	0.0418438054717026	0.778972338932039	0.61241745169755	0.990823992914112
RFK	0.765593963509776	1.0337184829913	0.83123355214965	1.28552787518551
ATP6AP2	0.191056800282623	1.16233295311973	0.927675156809506	1.45634803733938
RCC2	0.307271636828604	1.1235871430265	0.898371512920028	1.40526280032081
HVCN1	0.307201324013663	1.12450030254181	0.897729919510844	1.40855384557711
SMARCE1	0.143187275781961	0.836275747388297	0.658256004894202	1.06243941638217
NA.66	NA	NA	NA	NA
ASAP1	0.645553314034012	1.05093439488575	0.8504252065794	1.29871868073652
HBEGF	0.772828251076059	1.03149296658271	0.835675270823759	1.27319519585735
HTATSF1	0.0651189557339638	1.28520005043126	0.984407251077012	1.67790227857566
NA.67	NA	NA	NA	NA
NA.68	NA	NA	NA	NA
CDCA2	0.760369440520914	0.963281554515836	0.757440117367928	1.22506232769251
NR4A2	0.353159462617723	0.90285531432972	0.72766363219866	1.12022599803486
MS4A14	0.267415477322075	1.1329278974001	0.908682489684761	1.41251277016759
UBA2	0.637918821975662	1.05598933148682	0.841635573485613	1.32493623528265
RNF130	0.0475819244745967	0.808284200608624	0.654807424454477	0.997733569526657
SSH2	0.848507946733873	1.02356676364731	0.805972744255156	1.29990614088526
F5	0.548365400995842	1.06560548025496	0.865927344889124	1.31132830745146
SCUBE1	0.364677642711951	1.10865133215219	0.887036431672098	1.38563392933694
GBP2	0.0485527637986163	1.26337150406467	1.001486678919	1.59373818032752
PTCH2	0.146082955076924	1.16073334340647	0.949390261946983	1.4191233557974
PSMA3	0.998657718926171	1.00020547277969	0.787292075590114	1.27069866291819
RBM39	0.118563542057552	0.839152760230909	0.673297246159208	1.04586400586086
LYRM4	0.515884516118579	1.08352134158704	0.850634321535548	1.38016826731759
TFRC	0.228356884260091	0.871953492913915	0.697705580182773	1.08971880890734
GINS1	0.675270153646596	1.0534616028368	0.825650187867941	1.34413019576396
PICALM	0.935943309437548	0.990774314330012	0.790334909926386	1.24204780733719
TMX1	0.624477736237716	0.946457631243669	0.759298891413151	1.17974892083961
NA.69	NA	NA	NA	NA
RAD51C	0.858995562427494	1.01996268039425	0.820120751304631	1.26850084910314
SRSF7	0.492072789215833	0.921643178587633	0.730239405726006	1.1632159836576
GLO1	0.10895996319119	1.18474509646445	0.962938166378577	1.4576438992706
CDK1	0.796316933027322	0.969368661189813	0.76541210723746	1.22767276923333
NA.70	NA	NA	NA	NA
CCP110	0.196982000240252	0.856320044451049	0.676553807774753	1.08385173522337
CCNB1	0.277262477472843	0.880731060254532	0.700396314159592	1.10749754791018
NA.71	NA	NA	NA	NA
TCERG1	0.0261266262647902	0.757371216751805	0.592873054423976	0.967510929504831
SNRNP25	0.000625146133061684	1.49176983634021	1.18622948978954	1.87600903852872
PDIA6	0.198351714946654	0.882695514977807	0.729859654861484	1.06753588442946
KNTC1	0.587251947228043	0.937294652250394	0.7418730672292	1.1841935014818
RAB2A	0.49154398657937	1.08450141412864	0.860688403616187	1.36651465536825
FANCD2	0.381884444352242	1.11373015886662	0.874835454384872	1.41786076518953
IRAK3	0.538486384619875	0.937496610341401	0.763227582651381	1.1515567759598
PTGER4	0.745098810262068	1.0386498069238	0.826385263198203	1.30543642229024
TOPBP1	0.891856568648239	1.01699632255827	0.797629980608998	1.29669338570669
CPSF3	0.450071342671879	1.09272908985367	0.86810858847086	1.37546947429206
POLE	0.706068655209495	0.959701632157077	0.774997112155571	1.18842665129838
MS4A4A	0.00943567103358236	1.33025566161058	1.0724067321509	1.65010165657743
NA.72	NA	NA	NA	NA
TRMT5	0.682454317787769	0.954233267741413	0.762403880550818	1.19432908526987
ITGAL	0.000622468416906187	1.51564835419332	1.19439728414538	1.92330471951181
NCAPD2	0.642410604704351	1.05394475783852	0.844311282712015	1.31562798617033
PRPS2	0.839213990756484	1.02523668176501	0.805870248155531	1.30431698656491
FAM107B	0.543852094789949	1.07296361359929	0.854727591033919	1.3469214381104
MCM8	0.350497407429682	1.12113278661851	0.881884531297632	1.42528718967492
NA.73	NA	NA	NA	NA
ZWILCH	0.311365341080285	1.13327307900175	0.889490050086909	1.4438698571891
PLK4	0.879554422382672	1.01824248579833	0.80593955235279	1.28647087347676
C1QA	0.136044510568764	1.19089819698747	0.946485601228751	1.49842587541408
TIMP1	0.773319088844018	1.03118204599972	0.83674663534539	1.27079855128817
VSIG4	0.67554064474882	1.05004214867253	0.83541522483042	1.31980897788
PLSCR1	0.169686257461399	1.16897799589781	0.935464816387832	1.46078134736252
ITGB3BP	0.289598590688254	0.881753617673277	0.698550655224478	1.11300366904683
TPPP3	0.088589874878817	1.20908377024116	0.971743722262597	1.50439208401237
C8orf33	0.0263978075345965	1.2720854999239	1.02862051181514	1.57317640522364
CCNB2	0.648584603860991	0.949026245191949	0.757806353535386	1.18849731182819
IGF1R	0.110999763252551	0.840360174825636	0.678535369441063	1.04077879391122
KIF15	0.215704326898566	0.865038842599986	0.687630047879994	1.0882191688885
RBX1	0.109902613559093	1.19832256005432	0.959931523554004	1.49591603432154
NA.74	NA	NA	NA	NA
LSM4	1.46055228919584e-05	1.58302038131754	1.28612835876298	1.94844745518013
NA.75	NA	NA	NA	NA
HCST	0.0283078426933686	1.28399212257896	1.02691840950493	1.60542040690421
MS4A4E	0.110965411499293	1.200988966825	0.958805934373164	1.50434456726465
CCDC14	0.543578232934354	0.927853114951044	0.728689976631758	1.18145086461017
CCDC152	0.5450325312425	1.07147287068909	0.856819283625385	1.33990228110303
C1orf21	0.429784843246004	0.912549699733057	0.727108656353693	1.14528543596077
KHDRBS1	0.563766758072852	1.06665235334966	0.856793923480111	1.3279123622692
BRIP1	0.861833364353979	0.979812026183335	0.778747860872973	1.23278875601315
CREBRF	0.141775681911406	0.843139650332423	0.671502438909579	1.05864763665945
BCL7A	0.572235623516268	1.06402552525594	0.857861163471446	1.31973606756459
ABCF1	0.161565589831899	1.17157373840441	0.938602948110402	1.46237024642015
FLT3	0.27542592920402	1.13892220508991	0.901510995455219	1.43885520618844
CDC45	0.164700831184238	1.20225830045426	0.927152709690791	1.55899347098195
RNASE2	0.505067971316126	0.934513418895057	0.765758438109452	1.14045799123157
DEPDC1	0.62210398445168	0.94172075751803	0.741686149154126	1.19570519976913
HSD17B12	0.878657181026411	1.0173588547158	0.815685063266886	1.26889541794881
RFC1	0.819275403367202	0.976077157907032	0.793003560538766	1.20141530958649
GRINA	0.000456795458158553	1.48483821985181	1.19035014010159	1.85218152613862
DSN1	0.141484998576396	1.20318122840349	0.940254891858892	1.5396304565037
KIF4A	0.918638115533675	0.988138180505842	0.78592895824479	1.24237318593531
CENPN	0.07589437534256	1.23258221168331	0.978447945292772	1.55272328575797
NA.76	NA	NA	NA	NA
UCHL5	0.506279249489143	1.0813719689304	0.858590167221809	1.36195984979912
TNF	0.119584526950393	0.851822644869839	0.696057520242756	1.04244519628204
GIMAP8	0.150591535807067	1.17411682114418	0.943321160699955	1.46137960975117
DYNLL1	0.737485854834372	1.03872930773144	0.831775371920125	1.29717542880537
NA.77	NA	NA	NA	NA
NA.78	NA	NA	NA	NA
NA.79	NA	NA	NA	NA
RBBP8	0.316532281574599	1.12242174607146	0.895385244140701	1.40702628762122
RNPS1	0.455638055230237	1.07980991741447	0.882550790598986	1.32115847627906
GPX1	0.000733384068354307	1.50082004777113	1.18572345858167	1.89965105226651
CDKN1B	0.64211490164784	1.06190524608644	0.824279081451956	1.36803514372776
NA.80	NA	NA	NA	NA
SERPINB10	0.901376327315342	0.985874016232169	0.787228902365133	1.23464417142416
GGH	0.305418470955961	1.12979835910365	0.894629219459324	1.42678587337527
QPCT	0.739405951285988	0.963589366296438	0.774428474163397	1.19895445198166
SPDL1	0.491472518449763	0.925210784237018	0.741418268784319	1.15456420661452
XRCC2	0.938351081739266	1.00961823968627	0.792151777984754	1.28678495489891
TUBA1C	0.0274499552059374	1.28545055221385	1.02830426835995	1.60690096601688
NA.81	NA	NA	NA	NA
NA.82	NA	NA	NA	NA
NCAPG	0.920724002061476	0.987754391516712	0.774937586338179	1.25901589387455
CHML	0.625190024491031	1.06216890228399	0.833875461521482	1.35296315701708
